location_id,location_name,parameter,value,unit,datetimeUtc,datetimeLocal,timezone,latitude,longitude,country_iso,isMobile,isMonitor,owner_name,provider
10822,"Niš IZJZ Niš","co",855.77437,"µg/m³","2023-04-01T07:00:00Z","2023-04-01T09:00:00+02:00","Europe/Belgrade",43.316552,21.913548,,,,"Unknown Governmental Organization","Serbian National Network of Automatic Stations for Air Quality Monitoring"
10822,"Niš IZJZ Niš","co",1028.6067,"µg/m³","2023-04-01T08:00:00Z","2023-04-01T10:00:00+02:00","Europe/Belgrade",43.316552,21.913548,,,,"Unknown Governmental Organization","Serbian National Network of Automatic Stations for Air Quality Monitoring"
10822,"Niš IZJZ Niš","co",1530.736845,"µg/m³","2023-04-01T09:00:00Z","2023-04-01T11:00:00+02:00","Europe/Belgrade",43.316552,21.913548,,,,"Unknown Governmental Organization","Serbian National Network of Automatic Stations for Air Quality Monitoring"
10822,"Niš IZJZ Niš","co",1384.21184,"µg/m³","2023-04-01T10:00:00Z","2023-04-01T12:00:00+02:00","Europe/Belgrade",43.316552,21.913548,,,,"Unknown Governmental Organization","Serbian National Network of Automatic Stations for Air Quality Monitoring"
10822,"Niš IZJZ Niš","co",778.23086,"µg/m³","2023-04-01T11:00:00Z","2023-04-01T13:00:00+02:00","Europe/Belgrade",43.316552,21.913548,,,,"Unknown Governmental Organization","Serbian National Network of Automatic Stations for Air Quality Monitoring"
10822,"Niš IZJZ Niš","co",403.424285,"µg/m³","2023-04-01T12:00:00Z","2023-04-01T14:00:00+02:00","Europe/Belgrade",43.316552,21.913548,,,,"Unknown Governmental Organization","Serbian National Network of Automatic Stations for Air Quality Monitoring"
10822,"Niš IZJZ Niš","co",382.689065,"µg/m³","2023-04-01T14:00:00Z","2023-04-01T16:00:00+02:00","Europe/Belgrade",43.316552,21.913548,,,,"Unknown Governmental Organization","Serbian National Network of Automatic Stations for Air Quality Monitoring"
10822,"Niš IZJZ Niš","co",358.47856,"µg/m³","2023-04-01T15:00:00Z","2023-04-01T17:00:00+02:00","Europe/Belgrade",43.316552,21.913548,,,,"Unknown Governmental Organization","Serbian National Network of Automatic Stations for Air Quality Monitoring"
10822,"Niš IZJZ Niš","co",383.56274,"µg/m³","2023-04-01T16:00:00Z","2023-04-01T18:00:00+02:00","Europe/Belgrade",43.316552,21.913548,,,,"Unknown Governmental Organization","Serbian National Network of Automatic Stations for Air Quality Monitoring"
10822,"Niš IZJZ Niš","co",378.47601,"µg/m³","2023-04-01T17:00:00Z","2023-04-01T19:00:00+02:00","Europe/Belgrade",43.316552,21.913548,,,,"Unknown Governmental Organization","Serbian National Network of Automatic Stations for Air Quality Monitoring"
10822,"Niš IZJZ Niš","co",391.192835,"µg/m³","2023-04-01T18:00:00Z","2023-04-01T20:00:00+02:00","Europe/Belgrade",43.316552,21.913548,,,,"Unknown Governmental Organization","Serbian National Network of Automatic Stations for Air Quality Monitoring"
10822,"Niš IZJZ Niš","co",422.70338,"µg/m³","2023-04-01T19:00:00Z","2023-04-01T21:00:00+02:00","Europe/Belgrade",43.316552,21.913548,,,,"Unknown Governmental Organization","Serbian National Network of Automatic Stations for Air Quality Monitoring"
10822,"Niš IZJZ Niš","co",1087.142925,"µg/m³","2023-04-01T20:00:00Z","2023-04-01T22:00:00+02:00","Europe/Belgrade",43.316552,21.913548,,,,"Unknown Governmental Organization","Serbian National Network of Automatic Stations for Air Quality Monitoring"
10822,"Niš IZJZ Niš","co",858.706035,"µg/m³","2023-04-01T21:00:00Z","2023-04-01T23:00:00+02:00","Europe/Belgrade",43.316552,21.913548,,,,"Unknown Governmental Organization","Serbian National Network of Automatic Stations for Air Quality Monitoring"
10822,"Niš IZJZ Niš","co",1092.87035,"µg/m³","2023-04-01T22:00:00Z","2023-04-02T00:00:00+02:00","Europe/Belgrade",43.316552,21.913548,,,,"Unknown Governmental Organization","Serbian National Network of Automatic Stations for Air Quality Monitoring"
10822,"Niš IZJZ Niš","co",1245.78289,"µg/m³","2023-04-01T23:00:00Z","2023-04-02T01:00:00+02:00","Europe/Belgrade",43.316552,21.913548,,,,"Unknown Governmental Organization","Serbian National Network of Automatic Stations for Air Quality Monitoring"
10822,"Niš IZJZ Niš","co",948.209185,"µg/m³","2023-04-02T00:00:00Z","2023-04-02T02:00:00+02:00","Europe/Belgrade",43.316552,21.913548,,,,"Unknown Governmental Organization","Serbian National Network of Automatic Stations for Air Quality Monitoring"
10822,"Niš IZJZ Niš","co",769.33879,"µg/m³","2023-04-02T01:00:00Z","2023-04-02T03:00:00+02:00","Europe/Belgrade",43.316552,21.913548,,,,"Unknown Governmental Organization","Serbian National Network of Automatic Stations for Air Quality Monitoring"
10822,"Niš IZJZ Niš","co",789.821615,"µg/m³","2023-04-02T02:00:00Z","2023-04-02T04:00:00+02:00","Europe/Belgrade",43.316552,21.913548,,,,"Unknown Governmental Organization","Serbian National Network of Automatic Stations for Air Quality Monitoring"
10822,"Niš IZJZ Niš","co",666.808175,"µg/m³","2023-04-02T03:00:00Z","2023-04-02T05:00:00+02:00","Europe/Belgrade",43.316552,21.913548,,,,"Unknown Governmental Organization","Serbian National Network of Automatic Stations for Air Quality Monitoring"
10822,"Niš IZJZ Niš","co",688.88303,"µg/m³","2023-04-02T04:00:00Z","2023-04-02T06:00:00+02:00","Europe/Belgrade",43.316552,21.913548,,,,"Unknown Governmental Organization","Serbian National Network of Automatic Stations for Air Quality Monitoring"
10822,"Niš IZJZ Niš","co",570.121475,"µg/m³","2023-04-02T05:00:00Z","2023-04-02T07:00:00+02:00","Europe/Belgrade",43.316552,21.913548,,,,"Unknown Governmental Organization","Serbian National Network of Automatic Stations for Air Quality Monitoring"
10822,"Niš IZJZ Niš","co",566.549115,"µg/m³","2023-04-02T06:00:00Z","2023-04-02T08:00:00+02:00","Europe/Belgrade",43.316552,21.913548,,,,"Unknown Governmental Organization","Serbian National Network of Automatic Stations for Air Quality Monitoring"
10822,"Niš IZJZ Niš","co",512.1677,"µg/m³","2023-04-02T07:00:00Z","2023-04-02T09:00:00+02:00","Europe/Belgrade",43.316552,21.913548,,,,"Unknown Governmental Organization","Serbian National Network of Automatic Stations for Air Quality Monitoring"
10822,"Niš IZJZ Niš","co",432.740935,"µg/m³","2023-04-02T08:00:00Z","2023-04-02T10:00:00+02:00","Europe/Belgrade",43.316552,21.913548,,,,"Unknown Governmental Organization","Serbian National Network of Automatic Stations for Air Quality Monitoring"
10822,"Niš IZJZ Niš","co",439.63326,"µg/m³","2023-04-02T09:00:00Z","2023-04-02T11:00:00+02:00","Europe/Belgrade",43.316552,21.913548,,,,"Unknown Governmental Organization","Serbian National Network of Automatic Stations for Air Quality Monitoring"
10822,"Niš IZJZ Niš","co",434.77951,"µg/m³","2023-04-02T10:00:00Z","2023-04-02T12:00:00+02:00","Europe/Belgrade",43.316552,21.913548,,,,"Unknown Governmental Organization","Serbian National Network of Automatic Stations for Air Quality Monitoring"
10822,"Niš IZJZ Niš","co",332.870175,"µg/m³","2023-04-02T11:00:00Z","2023-04-02T13:00:00+02:00","Europe/Belgrade",43.316552,21.913548,,,,"Unknown Governmental Organization","Serbian National Network of Automatic Stations for Air Quality Monitoring"
10822,"Niš IZJZ Niš","co",305.300875,"µg/m³","2023-04-02T12:00:00Z","2023-04-02T14:00:00+02:00","Europe/Belgrade",43.316552,21.913548,,,,"Unknown Governmental Organization","Serbian National Network of Automatic Stations for Air Quality Monitoring"
10822,"Niš IZJZ Niš","co",292.758785,"µg/m³","2023-04-02T13:00:00Z","2023-04-02T15:00:00+02:00","Europe/Belgrade",43.316552,21.913548,,,,"Unknown Governmental Organization","Serbian National Network of Automatic Stations for Air Quality Monitoring"
10822,"Niš IZJZ Niš","co",279.789565,"µg/m³","2023-04-02T14:00:00Z","2023-04-02T16:00:00+02:00","Europe/Belgrade",43.316552,21.913548,,,,"Unknown Governmental Organization","Serbian National Network of Automatic Stations for Air Quality Monitoring"
10822,"Niš IZJZ Niš","co",294.09842,"µg/m³","2023-04-02T15:00:00Z","2023-04-02T17:00:00+02:00","Europe/Belgrade",43.316552,21.913548,,,,"Unknown Governmental Organization","Serbian National Network of Automatic Stations for Air Quality Monitoring"
10822,"Niš IZJZ Niš","co",344.519175,"µg/m³","2023-04-02T16:00:00Z","2023-04-02T18:00:00+02:00","Europe/Belgrade",43.316552,21.913548,,,,"Unknown Governmental Organization","Serbian National Network of Automatic Stations for Air Quality Monitoring"
10822,"Niš IZJZ Niš","co",1100.8305,"µg/m³","2023-04-02T18:00:00Z","2023-04-02T20:00:00+02:00","Europe/Belgrade",43.316552,21.913548,,,,"Unknown Governmental Organization","Serbian National Network of Automatic Stations for Air Quality Monitoring"
10822,"Niš IZJZ Niš","co",1595.99066,"µg/m³","2023-04-02T19:00:00Z","2023-04-02T21:00:00+02:00","Europe/Belgrade",43.316552,21.913548,,,,"Unknown Governmental Organization","Serbian National Network of Automatic Stations for Air Quality Monitoring"
10822,"Niš IZJZ Niš","co",1232.81367,"µg/m³","2023-04-02T20:00:00Z","2023-04-02T22:00:00+02:00","Europe/Belgrade",43.316552,21.913548,,,,"Unknown Governmental Organization","Serbian National Network of Automatic Stations for Air Quality Monitoring"
